date,sku_code,sku_name,category_name,sales_qty_kg,log_sales,trend,seasonal_7,seasonal_365,residual
2022-06-12,102900011016701,芜湖青椒(1),辣椒类,42.067,3.762757043,2.708455793,0.1535664409,-0.1663328137,1.067067623
2022-06-13,102900011016701,芜湖青椒(1),辣椒类,15.067,2.776767479,2.710369339,-0.08319412728,-1.003004062,1.152596329
2022-06-14,102900011016701,芜湖青椒(1),辣椒类,14.691,2.7530873,2.712358849,-0.1330220542,0.06748982188,0.1062606831
2022-06-15,102900011016701,芜湖青椒(1),辣椒类,19.084,2.999923478,2.714419643,-0.1501702002,-0.243098237,0.6787722727
2022-06-16,102900011016701,芜湖青椒(1),辣椒类,25.637,3.282301227,2.716547092,-0.06994332878,0.07040594391,0.5652915198
2022-06-17,102900011016701,芜湖青椒(1),辣椒类,24.339,3.232344711,2.718736646,0.006038830533,0.179976284,0.3275929499
2022-06-18,102900011016701,芜湖青椒(1),辣椒类,29.94,3.432049845,2.72098386,0.2706706273,0.146685047,0.2937103112
2022-06-19,102900011016701,芜湖青椒(1),辣椒类,30.75,3.457892725,2.723284411,0.1400657849,0.1971343673,0.3974081621
2022-06-20,102900011016701,芜湖青椒(1),辣椒类,26.458,3.312657564,2.725634123,-0.06412536138,0.009009633282,0.6421391693
2022-06-21,102900011016701,芜湖青椒(1),辣椒类,13.963,2.705580487,2.728028979,-0.1338721634,0.06604672566,0.04537694602
2022-06-22,102900011016701,芜湖青椒(1),辣椒类,15.678,2.814090486,2.730465132,-0.1430157348,-0.8761731193,1.102814208
2022-06-23,102900011016701,芜湖青椒(1),辣椒类,13.463,2.671593664,2.73293892,-0.06660082575,0.01021820811,-0.004962637974
2022-06-24,102900011016701,芜湖青椒(1),辣椒类,18.593,2.97517236,2.735446867,0.005082702214,-0.3433864558,0.5780292463
2022-06-25,102900011016701,芜湖青椒(1),辣椒类,25.636,3.282263684,2.737985693,0.2575080568,-0.2144160347,0.5011859688
2022-06-26,102900011016701,芜湖青椒(1),辣椒类,15.032,2.774586725,2.740552315,0.1286089879,-0.08680299613,-0.007771582281
2022-06-27,102900011016701,芜湖青椒(1),辣椒类,14.774,2.758363015,2.743143849,-0.0476546859,0.09244621089,-0.02957235877
2022-06-28,102900011016701,芜湖青椒(1),辣椒类,12.772,2.622637545,2.745757608,-0.1382864186,-1.021657251,1.036823607
2022-06-29,102900011016701,芜湖青椒(1),辣椒类,0,0,2.748391105,-0.134524622,-0.2369816385,-2.376884844
2022-06-30,102900011016701,芜湖青椒(1),辣椒类,16.168,2.843047186,2.751042048,-0.05894241992,-0.2297888087,0.3807363666
2022-07-01,102900011016701,芜湖青椒(1),辣椒类,14.972,2.770837189,2.753708337,0.008746066397,0.01885877158,-0.01047598573
2022-07-02,102900011016701,芜湖青椒(1),辣椒类,26.264,3.305567151,2.756388061,0.2417633863,0.3177899976,-0.01037429391
2022-07-03,102900011016701,芜湖青椒(1),辣椒类,35.887,3.607859185,2.759079492,0.1019824368,0.7570704326,-0.01027317547
2022-07-04,102900011016701,芜湖青椒(1),辣椒类,19.454,3.018178462,2.761781082,-0.03572452363,0.3022945465,-0.01017264247
2022-07-05,102900011016701,芜湖青椒(1),辣椒类,21.144,3.097566579,2.764491458,-0.1340209322,0.477168758,-0.01007270421
2022-07-06,102900011016701,芜湖青椒(1),辣椒类,21.035,3.092632098,2.767209414,-0.1210933156,0.4564893672,-0.009973367594
2022-07-07,102900011016701,芜湖青椒(1),辣椒类,23.647,3.204655189,2.76993391,-0.04456019745,0.4891561147,-0.009874637563
2022-07-08,102900011016701,芜湖青椒(1),辣椒类,20.743,3.079291867,2.772664059,0.01693571432,0.2994686103,-0.009776517423
2022-07-09,102900011016701,芜湖青椒(1),辣椒类,22.201,3.144195381,2.775399132,0.2274984174,0.1509768411,-0.009679009207
2022-07-10,102900011016701,芜湖青椒(1),辣椒类,20.042,3.04652044,2.778138542,0.07720197867,0.2007620341,-0.009582114005
2022-07-11,102900011016701,芜湖青椒(1),辣椒类,24.44,3.236322738,2.780881844,-0.03267596508,0.4976026914,-0.009485832269
2022-07-12,102900011016701,芜湖青椒(1),辣椒类,26.594,3.317598358,2.783628732,-0.1338460996,0.6772058896,-0.009390164116
2022-07-13,102900011016701,芜湖青椒(1),辣椒类,19.424,3.01671068,2.786379026,-0.112270369,0.3518971321,-0.009295109599
2022-07-14,102900011016701,芜湖青椒(1),辣椒类,13.078,2.644613295,2.789132656,-0.03850625291,-0.09681243923,-0.009200668918
2022-07-15,102900011016701,芜湖青椒(1),辣椒类,15.019,2.773775518,2.791889571,0.0329918919,-0.04199910329,-0.00910684233
2022-07-16,102900011016701,芜湖青椒(1),辣椒类,32.143,3.500831533,2.794649723,0.2195198536,0.4956755859,-0.009013629956
2022-07-17,102900011016701,芜湖青椒(1),辣椒类,28.603,3.387875708,2.797413064,0.06694107487,0.5324426,-0.008921031763
2022-07-18,102900011016701,芜湖青椒(1),辣椒类,21.377,3.108033646,2.800179548,-0.03979901666,0.3564821621,-0.008829047595
2022-07-19,102900011016701,芜湖青椒(1),辣椒类,19.376,3.014357738,2.802949128,-0.1325994759,0.352745763,-0.008737677154
2022-07-20,102900011016701,芜湖青椒(1),辣椒类,20.959,3.089177078,2.80572176,-0.115802103,0.4079043416,-0.00864692002
2022-07-21,102900011016701,芜湖青椒(1),辣椒类,20.422,3.064418431,2.8084974,-0.04443922255,0.3089170298,-0.008556775719
2022-07-22,102900011016701,芜湖青椒(1),辣椒类,27.836,3.361624607,2.811276006,0.05816363563,0.5006522091,-0.008467243657
2022-07-23,102900011016701,芜湖青椒(1),辣椒类,32.473,3.510739144,2.814057535,0.2149739978,0.490085934,-0.008378323103
2022-07-24,102900011016701,芜湖青椒(1),辣椒类,0,0,2.816841947,0.06967953327,-2.878231467,-0.0082900132
2022-07-25,102900011016701,芜湖青椒(1),辣椒类,3.43,1.488399584,2.819629202,-0.05379839502,-1.26922891,-0.008202312971
2022-07-26,102900011016701,芜湖青椒(1),辣椒类,30.12,3.437850699,2.822419261,-0.1274619653,0.7510086253,-0.008115221326
2022-07-27,102900011016701,芜湖青椒(1),辣椒类,31.688,3.487008038,2.825212084,-0.1261619505,0.7959866421,-0.008028737066
2022-07-28,102900011016701,芜湖青椒(1),辣椒类,35.937,3.609213759,2.828007633,-0.05788255814,0.8470315423,-0.007942858894
2022-07-29,102900011016701,芜湖青椒(1),辣椒类,21.172,3.098830232,2.830805873,0.08321461757,0.1926673264,-0.007857585415
2022-07-30,102900011016701,芜湖青椒(1),辣椒类,28.886,3.397390143,2.833606766,0.2183675657,0.3531887269,-0.007772915143
2022-07-31,102900011016701,芜湖青椒(1),辣椒类,46.334,3.857228853,2.836410276,0.08585035875,0.9426570647,-0.007688846507
2022-08-01,102900011016701,芜湖青椒(1),辣椒类,60.549,4.119833606,2.83921637,-0.07679303994,1.365015654,-0.007605377853
2022-08-02,102900011016701,芜湖青椒(1),辣椒类,35.269,3.590963382,2.842025011,-0.1179807414,0.87444162,-0.007522507448
2022-08-03,102900011016701,芜湖青椒(1),辣椒类,49.822,3.928329332,2.844836167,-0.1415723521,1.232505751,-0.007440233487
2022-08-04,102900011016701,芜湖青椒(1),辣椒类,52.045,3.97114061,2.847649804,-0.07798939211,1.208838753,-0.007358554092
2022-08-05,102900011016701,芜湖青椒(1),辣椒类,62.13,4.145196092,2.850465889,0.1022869068,1.199720764,-0.007277467319
2022-08-06,102900011016701,芜湖青椒(1),辣椒类,54.478,4.015986546,2.853284392,0.2311628282,0.9387362968,-0.007196971159
2022-08-07,102900011016701,芜湖青椒(1),辣椒类,62.995,4.158804955,2.85610528,0.1139573304,1.195859409,-0.007117063539
2022-08-08,102900011016701,芜湖青椒(1),辣椒类,50.21,3.935934825,2.858928522,-0.1073293789,1.191373424,-0.007037742331
2022-08-09,102900011016701,芜湖青椒(1),辣椒类,51.754,3.965639599,2.861754089,-0.1046640109,1.215508526,-0.006959005348
2022-08-10,102900011016701,芜湖青椒(1),辣椒类,56.674,4.054806465,2.86458195,-0.1610198458,1.358125212,-0.006880850352
2022-08-11,102900011016701,芜湖青椒(1),辣椒类,57.983,4.077249267,2.867412076,-0.103916153,1.320556619,-0.006803275052
2022-08-12,102900011016701,芜湖青椒(1),辣椒类,58.153,4.080127308,2.870244439,0.1130445484,1.103564598,-0.00672627711
2022-08-13,102900011016701,芜湖青椒(1),辣椒类,65.167,4.192181849,2.873079009,0.254364146,1.071388548,-0.006649854143
2022-08-14,102900011016701,芜湖青椒(1),辣椒类,43.274,3.790397597,2.875915759,0.1503117167,0.7707441249,-0.006574003723
2022-08-15,102900011016701,芜湖青椒(1),辣椒类,24.633,3.243880584,2.878754662,-0.1437331644,0.5153578092,-0.006498723384
2022-08-16,102900011016701,芜湖青椒(1),辣椒类,18.06,2.947591898,2.881595691,-0.08894095644,0.1613611743,-0.00642401062
2022-08-17,102900011016701,芜湖青椒(1),辣椒类,34.02,3.555919327,2.884438819,-0.185878345,0.8637087163,-0.006349862892
2022-08-18,102900011016701,芜湖青椒(1),辣椒类,46.095,3.852166838,2.887284019,-0.1372850646,1.108444162,-0.006276277629
2022-08-19,102900011016701,芜湖青椒(1),辣椒类,61.26,4.131319165,2.890131266,0.112592129,1.134799022,-0.00620325223
2022-08-20,102900011016701,芜湖青椒(1),辣椒类,72.139,4.29236174,2.892980535,0.2836644463,1.121847543,-0.00613078407
2022-08-21,102900011016701,芜湖青椒(1),辣椒类,48.318,3.898289126,2.895831801,0.1867551946,0.8217610012,-0.006058870501
2022-08-22,102900011016701,芜湖青椒(1),辣椒类,32.336,3.506637894,2.898685038,-0.1599652154,0.7739055804,-0.005987508867
2022-08-23,102900011016701,芜湖青椒(1),辣椒类,30.294,3.443426386,2.901540223,-0.07848417483,0.6262870342,-0.005916696531
2022-08-24,102900011016701,芜湖青椒(1),辣椒类,14.233,2.723464127,2.904397332,-0.2017983969,0.02671162308,-0.005846430837
2022-08-25,102900011016701,芜湖青椒(1),辣椒类,21.999,3.135450737,2.907256341,-0.1730632279,0.407034333,-0.005776709067
2022-08-26,102900011016701,芜湖青椒(1),辣椒类,37.225,3.643489752,2.910117226,0.09597418016,0.6431058738,-0.00570752849
2022-08-27,102900011016701,芜湖青椒(1),辣椒类,30.855,3.461194356,2.912979966,0.3137183136,0.2401349623,-0.005638886365
2022-08-28,102900011016701,芜湖青椒(1),辣椒类,47.592,3.883458908,2.915844537,0.217925369,0.7552597822,-0.005570779886
2022-08-29,102900011016701,芜湖青椒(1),辣椒类,19.702,3.030230314,2.918710917,-0.1538755571,0.2708981607,-0.005503206188
2022-08-30,102900011016701,芜湖青椒(1),辣椒类,31.227,3.472804611,2.921579083,-0.07661244755,0.6332741379,-0.005436162426
2022-08-31,102900011016701,芜湖青椒(1),辣椒类,20.005,3.044760505,2.924466109,-0.2045395357,0.3301965092,-0.00536257788
2022-09-01,102900011016701,芜湖青椒(1),辣椒类,21.685,3.121703913,2.927355117,-0.2031694409,0.4028081854,-0.005289948582
2022-09-02,102900011016701,芜湖青椒(1),辣椒类,25.696,3.284513741,2.93024606,0.0655358335,0.2939501179,-0.005218269866
2022-09-03,102900011016701,芜湖青椒(1),辣椒类,36.648,3.628279832,2.933138895,0.3470732124,0.3532152654,-0.005147540654
2022-09-04,102900011016701,芜湖青椒(1),辣椒类,32.819,3.521022775,2.936033583,0.2468118026,0.3432551516,-0.005077762025
2022-09-05,102900011016701,芜湖青椒(1),辣椒类,16.319,2.851804165,2.938930086,-0.1535644756,0.07144749072,-0.005008936082
2022-09-06,102900011016701,芜湖青椒(1),辣椒类,23.519,3.199448327,2.941828368,-0.0811090628,0.3436700867,-0.004941065086
2022-09-07,102900011016701,芜湖青椒(1),辣椒类,17.062,2.893810284,2.944728395,-0.2045908686,0.1585469084,-0.004874150795
2022-09-08,102900011016701,芜湖青椒(1),辣椒类,13.857,2.698471135,2.94763013,-0.2244544318,-0.01989636917,-0.004808193987
2022-09-09,102900011016701,芜湖青椒(1),辣椒类,27.199,3.339286516,2.950533537,0.02674050652,0.3667556672,-0.004743194128
2022-09-10,102900011016701,芜湖青椒(1),辣椒类,39.614,3.704112835,2.95343858,0.3837061245,0.3716472792,-0.004679149158
2022-09-11,102900011016701,芜湖青椒(1),辣椒类,37.263,3.644483372,2.956345223,0.2737676536,0.4189865503,-0.004616055372
2022-09-12,102900011016701,芜湖青椒(1),辣椒类,36.061,3.612565204,2.959253429,-0.1514937805,0.8093594627,-0.004553907377
2022-09-13,102900011016701,芜湖青椒(1),辣椒类,21.118,3.096391757,2.962163159,-0.09400365742,0.2327249527,-0.004492698103
2022-09-14,102900011016701,芜湖青椒(1),辣椒类,10.297,2.424537204,2.965074377,-0.2007664909,-0.3353382634,-0.004432418869
2022-09-15,102900011016701,芜湖青椒(1),辣椒类,3.696,1.546711083,2.967987043,-0.2372110703,-1.179691831,-0.004373059464
2022-09-16,102900011016701,芜湖青椒(1),辣椒类,6.517,2.017167122,2.970901119,-0.01707050605,-0.9323488828,-0.004314608267
2022-09-17,102900011016701,芜湖青椒(1),辣椒类,22.323,3.149439998,2.973816567,0.4189373507,-0.2390568676,-0.004257052373
2022-09-18,102900011016701,芜湖青椒(1),辣椒类,17.097,2.895746179,2.976733349,0.2977602638,-0.3745470565,-0.004200377724
2022-09-19,102900011016701,芜湖青椒(1),辣椒类,0,0,2.979651426,-0.1460671649,-2.829439692,-0.004144569255
2022-09-20,102900011016701,芜湖青椒(1),辣椒类,0.113,0.1070590723,2.98257076,-0.1175465426,-2.753875535,-0.004089611026
2022-09-21,102900011016701,芜湖青椒(1),辣椒类,10.419,2.435278635,2.985491315,-0.1935531244,-0.3526240694,-0.004035486361
2022-09-22,102900011016701,芜湖青椒(1),辣椒类,11.451,2.521800941,2.988413052,-0.2419733262,-0.2206566072,-0.003982177974
2022-09-23,102900011016701,芜湖青椒(1),辣椒类,13.328,2.662215665,2.991335937,-0.06421674206,-0.2609738618,-0.003929668095
2022-09-24,102900011016701,芜湖青椒(1),辣椒类,22.054,3.13783929,2.994259932,0.4444473846,-0.2969900878,-0.003877938578
2022-09-25,102900011016701,芜湖青椒(1),辣椒类,10.576,2.448933989,2.997185004,0.315248201,-0.8596722442,-0.003826971014
2022-09-26,102900011016701,芜湖青椒(1),辣椒类,10.318,2.426394379,3.000111117,-0.1145465793,-0.4553934122,-0.003776746821
2022-09-27,102900011016701,芜湖青椒(1),辣椒类,10.558,2.447377838,3.003038239,-0.1519940966,-0.3999390574,-0.003727247335
2022-09-28,102900011016701,芜湖青椒(1),辣椒类,13.841,2.697393621,3.005966337,-0.1760952843,-0.1287989784,-0.003678453886
2022-09-29,102900011016701,芜湖青椒(1),辣椒类,8.885,2.291018457,3.00889538,-0.2376879921,-0.4765585838,-0.003630347873
2022-09-30,102900011016701,芜湖青椒(1),辣椒类,15.654,2.812650428,3.011825337,-0.1081582828,-0.08743371574,-0.003582910822
2022-10-01,102900011016701,芜湖青椒(1),辣椒类,34.864,3.579734007,3.014756178,0.4597505847,0.1087633684,-0.003536124445
2022-10-02,102900011016701,芜湖青椒(1),辣椒类,29.409,3.414738617,3.017687874,0.3309396429,0.06960107072,-0.003489970686
2022-10-03,102900011016701,芜湖青椒(1),辣椒类,26.74,3.322875415,3.020620398,-0.09023975808,0.3959392068,-0.003444431763
2022-10-04,102900011016701,芜湖青椒(1),辣椒类,39.609,3.703989717,3.023553722,-0.1860165733,0.8698520586,-0.003399490206
2022-10-05,102900011016701,芜湖青椒(1),辣椒类,27.128,3.336765522,3.02648782,-0.1679446132,0.4815774436,-0.003355128886
2022-10-06,102900011016701,芜湖青椒(1),辣椒类,28.284,3.377041292,3.029422667,-0.2274318285,0.5783617843,-0.003311331045
2022-10-07,102900011016701,芜湖青椒(1),辣椒类,51.773,3.965999696,3.032358239,-0.1356242226,1.07253376,-0.003268080312
2022-10-08,102900011016701,芜湖青椒(1),辣椒类,33.623,3.544518201,3.035294512,0.4676077476,0.04484130228,-0.00322536073
2022-10-09,102900011016701,芜湖青椒(1),辣椒类,30.766,3.458396535,3.038231464,0.3487035741,0.0746446544,-0.003183156764
2022-10-10,102900011016701,芜湖青椒(1),辣椒类,29.905,3.430917983,3.041169072,-0.07564569877,0.4685360629,-0.003141453318
2022-10-11,102900011016701,芜湖青椒(1),辣椒类,20.123,3.050362494,3.044107317,-0.2159942963,0.2253497094,-0.003100235739
2022-10-12,102900011016701,芜湖青椒(1),辣椒类,21.442,3.110934203,3.047046177,-0.1698581697,0.2368056858,-0.003059489824
2022-10-13,102900011016701,芜湖青椒(1),辣椒类,20.474,3.066842901,3.049985633,-0.2164238804,0.2363003499,-0.003019201821
2022-10-14,102900011016701,芜湖青椒(1),辣椒类,17.198,2.901311698,3.052925667,-0.1457483513,-0.002886259751,-0.002979358426
2022-10-15,102900011016701,芜湖青椒(1),辣椒类,52.121,3.97257233,3.055866261,0.4670605115,0.4525855045,-0.00293994678
2022-10-16,102900011016701,芜湖青椒(1),辣椒类,50.004,3.931904061,3.058807397,0.3686320226,0.507365596,-0.00290095447
2022-10-17,102900011016701,芜湖青椒(1),辣椒类,30.343,3.444990957,3.061749058,-0.06676201824,0.452866286,-0.002862369519
2022-10-18,102900011016701,芜湖青椒(1),辣椒类,43.044,3.785189134,3.06469123,-0.2396088643,0.9629309494,-0.002824180381
2022-10-19,102900011016701,芜湖青椒(1),辣椒类,30.364,3.445660738,3.067633895,-0.1780208012,0.5588340205,-0.002786375935
2022-10-20,102900011016701,芜湖青椒(1),辣椒类,21.635,3.119497381,3.07057704,-0.205730204,0.2573994904,-0.002748945476
2022-10-21,102900011016701,芜湖青椒(1),辣椒类,162.084,5.094265405,3.07352065,-0.1446741246,2.168130759,-0.002711878707
2022-10-22,102900011016701,芜湖青椒(1),辣椒类,27.689,3.356513774,3.076464712,0.4572540344,-0.1745298066,-0.00267516573
2022-10-23,102900011016701,芜湖青椒(1),辣椒类,43.545,3.796499914,3.079409212,0.3852035164,0.3345259825,-0.002638797035
2022-10-24,102900011016701,芜湖青椒(1),辣椒类,13.026,2.64091275,3.082354138,-0.05959215824,-0.3792464666,-0.002602763495
2022-10-25,102900011016701,芜湖青椒(1),辣椒类,17.751,2.931247084,3.085299478,-0.2535322893,0.1020469518,-0.002567056351
2022-10-26,102900011016701,芜湖青椒(1),辣椒类,23.458,3.196957361,3.08824522,-0.1932211943,0.3044650022,-0.002531667204
2022-10-27,102900011016701,芜湖青椒(1),辣椒类,26.919,3.329307461,3.091191353,-0.1966971811,0.437309877,-0.002496588006
2022-10-28,102900011016701,芜湖青椒(1),辣椒类,25.835,3.289707006,3.094137865,-0.128700603,0.3267315544,-0.002461811047
2022-10-29,102900011016701,芜湖青椒(1),辣椒类,64.192,4.177336762,3.097084747,0.4382667238,0.6444126198,-0.002427328949
2022-10-30,102900011016701,芜湖青椒(1),辣椒类,62.613,4.152817852,3.100031989,0.3924565172,0.6627224803,-0.002393134653
2022-10-31,102900011016701,芜湖青椒(1),辣椒类,25.068,3.260708508,3.102979581,-0.05148061462,0.2115687636,-0.002359221409
2022-11-01,102900011016701,芜湖青椒(1),辣椒类,28.235,3.375366622,3.105927513,-0.2581508655,0.5299155567,-0.002325582768
2022-11-02,102900011016701,芜湖青椒(1),辣椒类,0,0,3.108875777,-0.2144757484,-2.892107816,-0.002292212569
2022-11-03,102900011016701,芜湖青椒(1),辣椒类,26.709,3.32175727,3.111824365,-0.1922656382,0.4044576487,-0.002259104935
2022-11-04,102900011016701,芜湖青椒(1),辣椒类,0,0,3.114773267,-0.09093391607,-3.021613096,-0.002226254257
2022-11-05,102900011016701,芜湖青椒(1),辣椒类,36.371,3.620895003,3.117722476,0.4107489756,0.09461720624,-0.00219365519
2022-11-06,102900011016701,芜湖青椒(1),辣椒类,40.026,3.714206012,3.120671984,0.3900374037,0.2056579267,-0.002161302641
2022-11-07,102900011016701,芜湖青椒(1),辣椒类,28.875,3.39702201,3.123621785,-0.0415008621,0.3170302795,-0.002129191761
2022-11-08,102900011016701,芜湖青椒(1),辣椒类,25.978,3.295021719,3.12657187,-0.2567043475,0.4272515149,-0.002097317938
2022-11-09,102900011016701,芜湖青椒(1),辣椒类,22.596,3.161077206,3.129522233,-0.2292256945,0.2628463449,-0.002065676786
2022-11-10,102900011016701,芜湖青椒(1),辣椒类,32.029,3.497385963,3.132472867,-0.1922525055,0.5591998664,-0.002034264137
2022-11-11,102900011016701,芜湖青椒(1),辣椒类,38.976,3.688279274,3.135423766,-0.05239692306,0.6072555074,-0.002003076036
2022-11-12,102900011016701,芜湖青椒(1),辣椒类,62.184,4.146051105,3.138374924,0.3786906363,0.6309576534,-0.00197210873
2022-11-13,102900011016701,芜湖青椒(1),辣椒类,65.721,4.200519746,3.141326334,0.3800100699,0.6811247007,-0.001941358663
2022-11-14,102900011016701,芜湖青椒(1),辣椒类,33.591,3.543593533,3.144277992,-0.02599091775,0.4272172813,-0.001910822464
2022-11-15,102900011016701,芜湖青椒(1),辣椒类,29.803,3.427612088,3.147229891,-0.2504059982,0.5326686924,-0.001880496948
2022-11-16,102900011016701,芜湖青椒(1),辣椒类,31.347,3.476521281,3.150182026,-0.2301713652,0.5583609997,-0.001850379101
2022-11-17,102900011016701,芜湖青椒(1),辣椒类,31.27,3.474138006,3.153134392,-0.1941621157,0.5169861962,-0.001820466077
2022-11-18,102900011016701,芜湖青椒(1),辣椒类,76.691,4.352739421,3.156086984,-0.03487723556,1.233320428,-0.001790755191
2022-11-19,102900011016701,芜湖青椒(1),辣椒类,192.063,5.263016561,3.159039797,0.3442956783,1.761442329,-0.001761243915
2022-11-20,102900011016701,芜湖青椒(1),辣椒类,94.228,4.556274016,3.161992827,0.3614196812,1.034593438,-0.001731929868
2022-11-21,102900011016701,芜湖青椒(1),辣椒类,211.63,5.359553566,3.164946068,-0.002609702058,2.198920011,-0.00170281081
2022-11-22,102900011016701,芜湖青椒(1),辣椒类,18.385,2.964499571,3.167899517,-0.2402020789,0.03847601734,-0.001673884641
2022-11-23,102900011016701,芜湖青椒(1),辣椒类,22.729,3.166697929,3.17085317,-0.2208459658,0.2183358741,-0.001645149389
2022-11-24,102900011016701,芜湖青椒(1),辣椒类,31.925,3.494232248,3.173807022,-0.1990633929,0.521105222,-0.001616603206
2022-11-25,102900011016701,芜湖青椒(1),辣椒类,26.29,3.306520335,3.176761069,-0.01635917308,0.1477066831,-0.001588244367
2022-11-26,102900011016701,芜湖青椒(1),辣椒类,40.257,3.719820795,3.179715308,0.3090538748,0.232611684,-0.001560071263
2022-11-27,102900011016701,芜湖青椒(1),辣椒类,3.031,1.394014484,3.182669734,0.3291096946,-2.116232862,-0.001532082395
2022-11-28,102900011016701,芜湖青椒(1),辣椒类,7.451,2.134284778,3.185624345,0.02384687322,-1.073682164,-0.00150427637
2022-11-29,102900011016701,芜湖青椒(1),辣椒类,4.066,1.622551552,3.188579137,-0.2276978865,-1.336853047,-0.0014766519
2022-11-30,102900011016701,芜湖青椒(1),辣椒类,0,0,3.191534106,-0.2044955434,-2.985589354,-0.00144920779
2022-12-01,102900011016701,芜湖青椒(1),辣椒类,0,0,3.194489249,-0.2050207912,-2.988046514,-0.001421942942
2022-12-02,102900011016701,芜湖青椒(1),辣椒类,0,0,3.197444563,0.001426794053,-3.1974765,-0.001394856344
2022-12-03,102900011016701,芜湖青椒(1),辣椒类,0,0,3.200400044,0.2840029922,-3.48303509,-0.001367947071
2022-12-04,102900011016701,芜湖青椒(1),辣椒类,0,0,3.203355691,0.2866425819,-3.488657059,-0.001341214278
2022-12-05,102900011016701,芜湖青椒(1),辣椒类,45.612,3.841858019,3.2063115,0.04123325014,0.5956279259,-0.0013146572
2022-12-06,102900011016701,芜湖青椒(1),辣椒类,59.474,4.102213521,3.209267468,-0.2157594739,1.109993802,-0.001288275142
2022-12-07,102900011016701,芜湖青椒(1),辣椒类,45.383,3.836933013,3.212223592,-0.1807266185,0.8066981064,-0.001262067482
2022-12-08,102900011016701,芜湖青椒(1),辣椒类,36.273,3.618269204,3.215179871,-0.2088372421,0.613162609,-0.001236033664
2022-12-09,102900011016701,芜湖青椒(1),辣椒类,25.447,3.27514273,3.2181363,0.02357655449,0.03464004879,-0.001210173198
2022-12-10,102900011016701,芜湖青椒(1),辣椒类,49.153,3.915078333,3.221092879,0.2695162758,0.4256536644,-0.00118448565
2022-12-11,102900011016701,芜湖青椒(1),辣椒类,53.422,3.996768484,3.224049603,0.2420572705,0.5318205807,-0.001158970649
2022-12-12,102900011016701,芜湖青椒(1),辣椒类,22.76,3.168003494,3.227006472,0.04948198791,-0.1073513376,-0.001133627875
2022-12-13,102900011016701,芜湖青椒(1),辣椒类,32.381,3.507986876,3.229963483,-0.2030971747,0.4822290251,-0.001108457061
2022-12-14,102900011016701,芜湖青椒(1),辣椒类,23.332,3.191792356,3.232920632,-0.143555678,0.10351086,-0.00108345799
2022-12-15,102900011016701,芜湖青椒(1),辣椒类,29.277,3.410388348,3.23587792,-0.2028697643,0.3784388234,-0.001058630492
2022-12-16,102900011016701,芜湖青椒(1),辣椒类,30.764,3.458333573,3.238835342,-0.0002772999697,0.2208095052,-0.001033974438
2022-12-17,102900011016701,芜湖青椒(1),辣椒类,43.172,3.788091104,3.241792898,0.2673258627,0.2799818332,-0.001009489744
2022-12-18,102900011016701,芜湖青椒(1),辣椒类,35.418,3.595063158,3.244750585,0.2048798232,0.1464179263,-0.0009851763635
2022-12-19,102900011016701,芜湖青椒(1),辣椒类,32.918,3.523945847,3.247708401,0.05597201437,0.2212264659,-0.0009610342882
2022-12-20,102900011016701,芜湖青椒(1),辣椒类,19.561,3.023396078,3.250666344,-0.1888964855,-0.03743671791,-0.0009370635437
2022-12-21,102900011016701,芜湖青椒(1),辣椒类,32.723,3.518180097,3.253624413,-0.1152892118,0.3807581597,-0.0009132641889
2022-12-22,102900011016701,芜湖青椒(1),辣椒类,26.236,3.304539628,3.256582606,-0.1870759373,0.235922595,-0.0008896363132
2022-12-23,102900011016701,芜湖青椒(1),辣椒类,28.649,3.389428398,3.259540921,-0.03560363097,0.1663572881,-0.000866180035
2022-12-24,102900011016701,芜湖青椒(1),辣椒类,30.855,3.461194356,3.262499356,0.27412905,-0.07459115486,-0.0008428954997
2022-12-25,102900011016701,芜湖青椒(1),辣椒类,43.838,3.803055994,3.26545791,0.1763524482,0.3620654193,-0.0008197828778
2022-12-26,102900011016701,芜湖青椒(1),辣椒类,38.362,3.672800884,3.26841658,0.05926693313,0.3459142129,-0.0007968423632
2022-12-27,102900011016701,芜湖青椒(1),辣椒类,35.354,3.593304239,3.271375366,-0.1768823124,0.4995852595,-0.0007740741717
2022-12-28,102900011016701,芜湖青椒(1),辣椒类,35.04,3.584629433,3.274334266,-0.1098587838,0.4209054288,-0.0007514785392
2022-12-29,102900011016701,芜湖青椒(1),辣椒类,23.236,3.187839131,3.277293279,-0.1645347956,0.07580970376,-0.0007290557205
2022-12-30,102900011016701,芜湖青椒(1),辣椒类,32.508,3.511784216,3.280252402,-0.06346741103,0.2957087815,-0.0007095561895
2022-12-31,102900011016701,芜湖青椒(1),辣椒类,48.009,3.892003955,3.283211635,0.2875157063,0.3219669522,-0.000690338676
2023-01-01,102900011016701,芜湖青椒(1),辣椒类,33.523,3.541625769,3.286170976,0.1566919864,0.09943420352,-0.0006713971491
2023-01-02,102900011016701,芜湖青椒(1),辣椒类,29.57,3.420019136,3.289130424,0.05334948566,0.07819194924,-0.0006527225356
2023-01-03,102900011016701,芜湖青椒(1),辣椒类,19.131,3.002260916,3.292089977,-0.1711398016,-0.118054956,-0.0006343036415
2023-01-04,102900011016701,芜湖青椒(1),辣椒类,28.357,3.379531019,3.295049634,-0.1057329223,0.1908304349,-0.0006161279033
